8.56714 5.88759 1
7.95774 9.69402 1
0.586738 0.186278 -1
1.24477 2.11866 -1
7.3872 9.06445 1
2.2917 2.78396 -1
8.34701 9.29752 1
2.22639 0.44699 -1
1.24659 0.900031 -1
8.85833 7.13342 1
8.60002 8.10784 1
7.84957 7.63922 1
8.04501 8.43886 1
0.870426 2.19596 -1
1.96398 0.793902 -1
2.12927 0.155479 -1
8.53601 10.7951 1
1.79263 0.510495 -1
-1.58286 -0.35607 -1
9.11501 8.80267 1
8.57913 7.67687 1
2.10228 0.399035 -1
0.49936 1.79295 -1
10.2374 6.69234 1
0.0728726 1.39557 -1
0.439141 3.01339 -1
1.81341 0.761 -1
1.57506 2.1507 -1
7.82186 8.73087 1
2.45482 -0.203926 -1
8.6706 7.89885 1
1.38668 3.57175 -1
8.49174 7.14386 1
-0.762393 0.777216 -1
6.74462 8.44841 1
1.07746 0.889284 -1
7.52853 6.58251 1
1.76473 3.1025 -1
2.58955 -1.05495 -1
2.08193 0.183919 -1
7.87595 8.47298 1
8.09751 8.31713 1
1.31924 2.91746 -1
0.111953 0.790962 -1
9.3773 7.44004 1
0.78989 1.71642 -1
9.87663 7.54532 1
0.0680166 -0.49658 -1
9.60175 7.3883 1
7.36407 10.109 1
1.78022 1.28232 -1
8.78334 6.63234 1
1.7559 0.685238 -1
9.87697 7.29941 1
1.98501 0.69809 -1
8.30096 7.18028 1
6.39304 5.76783 1
7.46398 7.9387 1
7.20188 6.46291 1
2.67741 0.63349 -1
-0.280718 -0.121393 -1
7.77206 9.48789 1
0.617129 0.0515506 -1
0.737009 2.33148 -1
1.10852 1.04011 -1
7.14306 8.05366 1
6.91936 8.23849 1
7.47098 8.95475 1
7.729 8.62955 1
9.08232 7.27297 1
9.46211 7.49912 1
5.45318 7.68814 1
6.65653 9.42696 1
-0.603302 2.38385 -1
1.34541 0.673859 -1
0.84377 1.40865 -1
7.53726 7.35421 1
9.20646 7.83478 1
0.758937 2.22915 -1
8.31931 8.31756 1
8.71483 8.3211 1
8.92392 9.06943 1
6.06153 9.0038 1
0.58997 -0.0256795 -1
0.285918 0.301295 -1
6.74919 8.62818 1
-0.633511 2.03176 -1
0.736904 3.52084 -1
6.87833 7.73523 1
2.12436 2.05364 -1
8.27451 9.10522 1
-0.0273081 1.90903 -1
5.26772 8.51293 1
8.73483 8.84745 1
0.995214 1.50257 -1
2.72914 0.198097 -1
7.2565 9.20918 1
2.01348 2.86955 -1
8.16659 7.89675 1
1.96634 1.27711 -1
5.86065 8.28212 1
0.28569 -0.787907 -1
8.19392 9.26305 1
7.78175 9.23177 1
1.48989 -0.912028 -1
6.50509 8.10529 1
7.09945 8.39217 1
8.20039 6.88033 1
1.81908 0.515783 -1
7.7733 7.19617 1
9.713 9.1335 1
-0.0475079 0.391301 -1
6.42155 9.01466 1
1.3106 -0.713973 -1
8.23867 6.64614 1
5.82382 8.01133 1
1.53949 -0.246123 -1
9.45668 6.50625 1
6.94385 6.66894 1
2.8208 1.69026 -1
10.868 10.6137 1
0.419919 0.0971186 -1
6.99933 8.93697 1
0.232604 2.0462 -1
2.24294 0.969064 -1
6.33069 7.85084 1
0.934691 0.319526 -1
8.78298 6.5427 1
2.24761 1.54123 -1
7.39204 7.56464 1
1.9419 0.175206 -1
8.06226 7.47443 1
0.201134 -0.139605 -1
6.95746 6.04955 1
7.51551 9.15584 1
9.5533 7.00098 1
8.38977 8.74655 1
7.96044 10.4185 1
8.49102 7.10558 1
-0.287108 0.239859 -1
0.708448 0.656087 -1
1.48064 1.70655 -1
2.58438 1.71037 -1
5.8426 7.08532 1
7.33386 5.71341 1
10.5635 7.75774 1
1.82866 0.652386 -1
1.05794 -1.36982 -1
1.03149 -0.0190352 -1
10.0487 7.5312 1
8.05334 8.6522 1
1.5303 2.08466 -1
9.27307 8.13035 1
1.6804 0.764381 -1
2.30532 1.5373 -1
7.18622 9.33705 1
0.307268 0.223543 -1
1.77653 1.20725 -1
6.65678 8.49606 1
8.20888 9.04511 1
1.12192 2.35608 -1
2.27486 -0.497953 -1
7.4979 7.76138 1
8.77328 7.30684 1
0.880047 1.15526 -1
6.87304 8.71771 1
0.496586 1.5459 -1
2.07914 2.26654 -1
1.28155 0.461195 -1
7.80348 8.33238 1
8.8194 8.66001 1
0.645145 2.77998 -1
2.24466 0.94035 -1
-0.517704 0.574061 -1
1.03423 0.675584 -1
1.1937 -0.458731 -1
5.59278 7.93901 1
8.19741 8.13983 1
0.969078 0.225481 -1
8.84808 6.81091 1
7.45327 7.01661 1
6.85579 7.94846 1
2.02134 0.250524 -1
8.37612 8.25882 1
1.54093 1.59914 -1
8.4633 8.28081 1
7.37032 7.85576 1
8.99175 8.57123 1
8.73127 8.22193 1
8.91378 8.68047 1
1.75821 1.4542 -1
0.916355 1.50053 -1
0.40319 0.508394 -1
-0.782164 2.78218 -1
-0.345002 -0.306189 -1
1.61927 0.754004 -1
2.14991 1.68344 -1
1.59412 2.62841 -1
1.03231 1.88491 -1
6.87053 6.30663 1
2.13781 0.0222635 -1
1.65193 0.692713 -1
7.82645 8.40149 1
1.17085 1.83042 -1
9.10729 7.81284 1
2.59559 1.40763 -1
8.36043 8.89916 1
8.66415 9.62656 1
0.962948 1.38373 -1
0.711552 0.124922 -1
0.35801 0.91971 -1
6.61291 6.303 1
-0.47418 1.58677 -1
10.1826 8.62964 1
8.7873 7.74956 1
0.013259 0.0963874 -1
2.81513 1.85578 -1
9.02978 9.39424 1
1.7497 1.38008 -1
8.18533 7.69102 1
0.540983 1.69107 -1
2.00077 1.43994 -1
1.09911 1.67158 -1
7.39273 6.61762 1
9.11467 7.80597 1
0.338092 1.51917 -1
-0.354016 -0.654573 -1
7.38372 8.81229 1
-0.0287615 0.976142 -1
1.8681 0.579499 -1
8.22946 8.72228 1
1.48553 0.489452 -1
2.16386 1.41886 -1
8.26193 7.87072 1
0.153612 1.35841 -1
7.36667 7.11055 1
9.06204 9.04534 1
7.58828 7.74969 1
1.30591 0.504167 -1
0.658194 -0.186883 -1
7.0007 7.8481 1
8.53179 9.17516 1
10.4048 7.25616 1
6.93246 8.91724 1
7.75516 8.5654 1
1.51144 1.61445 -1
-0.382787 2.73769 -1
7.90036 9.14036 1
7.15202 7.88794 1
0.281156 1.09747 -1
7.59152 8.27957 1
-0.151191 -1.27608 -1
2.14766 1.78034 -1
7.44234 5.54321 1
-0.703413 0.781975 -1
1.10606 1.11149 -1
9.06392 6.2813 1
1.58896 1.17213 -1
9.364 8.39135 1
8.28446 8.41269 1
6.71866 5.15676 1
0.528486 -0.345531 -1
0.375198 0.143907 -1
7.03565 6.46052 1
9.30584 8.16323 1
9.3173 7.01465 1
5.43696 7.90182 1
8.30325 6.75836 1
1.35451 1.14186 -1
1.33953 -0.661955 -1
9.64085 8.9555 1
1.02859 -1.55555 -1
9.21496 9.6286 1
6.20159 7.09971 1
9.89362 7.21506 1
1.1245 2.00738 -1
7.86649 7.34707 1
8.0737 7.68474 1
-0.822282 1.14876 -1
8.27776 4.53626 1
0.203933 1.89966 -1
6.96661 9.65065 1
7.30084 8.0501 1
1.58008 1.39117 -1
2.86651 1.18646 -1
2.00135 4.00311 -1
8.53291 8.68373 1
7.47108 9.49996 1
0.274462 1.1105 -1
1.65058 0.198067 -1
8.84056 7.4597 1
9.29701 7.81997 1
8.12417 8.24853 1
8.82645 9.51363 1
1.22867 0.558437 -1
3.30682 -0.320464 -1
0.0433134 2.04724 -1
0.562881 0.488257 -1
1.68638 1.36949 -1
8.08381 7.89593 1
0.998477 1.45073 -1
7.17159 7.58278 1
8.01656 8.25713 1
6.79839 6.46272 1
7.26032 9.26786 1
0.50125 1.53708 -1
-0.681796 -0.134693 -1
7.92962 8.55593 1
6.94527 7.80356 1
7.35018 8.44805 1
9.40727 8.1614 1
0.238632 0.705839 -1
5.96115 9.12242 1
-0.153081 2.27016 -1
9.94179 6.91697 1
0.245393 1.80369 -1
9.16473 7.05333 1
-0.812915 1.11203 -1
8.11879 8.0082 1
-0.00324562 -0.440505 -1
1.83384 1.38978 -1
6.92483 7.64761 1
0.759114 2.37703 -1
1.01443 0.442664 -1
0.129622 -0.0720751 -1
1.70484 1.18007 -1
9.47222 7.47358 1
8.42992 7.00705 1
7.74948 8.1469 1
2.41311 -0.677875 -1
7.26561 7.52365 1
8.03478 7.61388 1
8.89608 7.76218 1
6.78628 8.16975 1
6.25305 7.87415 1
6.54807 8.14106 1
-0.178056 0.615881 -1
2.49589 0.419589 -1
1.1524 -0.395714 -1
8.78424 7.30155 1
0.368723 1.38261 -1
8.31763 8.64621 1
8.87722 7.3843 1
0.78769 0.930226 -1
6.35706 7.59863 1
6.24295 7.72726 1
0.714915 0.608223 -1
1.68801 -0.406496 -1
8.5932 6.69485 1
0.585912 1.97928 -1
7.80347 5.66634 1
1.13182 3.92916 -1
5.31105 7.49945 1
9.26417 7.59093 1
8.92906 8.029 1
9.25346 8.51573 1
10.0533 8.77159 1
-0.587169 1.3671 -1
3.47146 -0.0505896 -1
8.11565 5.96304 1
9.13095 8.13096 1
1.50593 1.40819 -1
2.02079 -0.555236 -1
8.29068 8.06975 1
8.82504 7.28038 1
1.05128 2.18089 -1
7.09499 5.59606 1
7.27367 10.0346 1
-0.30458 0.416055 -1
2.0737 -0.0096318 -1
2.00654 2.08847 -1
1.49455 1.07205 -1
1.69554 1.73592 -1
9.5262 7.66031 1
0.0209169 1.17232 -1
2.64114 1.22492 -1
8.80525 8.85176 1
9.58531 7.3475 1
9.38776 6.76302 1
8.61341 9.16838 1
0.775647 0.953423 -1
0.0139477 0.425394 -1
5.75626 7.1902 1
0.315256 0.989949 -1
8.03095 9.38798 1
7.27091 7.99502 1
1.05049 1.42109 -1
-1.00892 0.174208 -1
9.96865 7.9696 1
8.68274 6.11061 1
8.739 6.76156 1
7.24833 8.29771 1
8.30832 8.78466 1
6.20648 7.12706 1
2.17079 1.41206 -1
6.22298 7.80717 1
6.94332 8.14077 1
6.57326 7.89651 1
1.78626 1.528 -1
8.40724 6.40469 1
1.15665 0.649638 -1
9.85971 9.30175 1
1.23066 1.7081 -1
0.522857 1.25031 -1
6.48011 8.44551 1
7.52397 8.3271 1
0.625732 -0.240692 -1
1.22055 2.8618 -1
8.13475 6.32298 1
0.443197 0.825225 -1
0.803555 -0.351545 -1
1.07891 0.423697 -1
10.2941 7.4023 1
6.86257 7.2561 1
8.05694 7.02027 1
7.47222 7.17357 1
1.44789 0.749001 -1
1.33519 1.94351 -1
0.706916 -0.122157 -1
1.19723 0.397375 -1
7.5203 7.08876 1
0.712469 0.63986 -1
6.9399 7.56091 1
7.10637 6.51732 1
0.719408 2.12601 -1
8.0504 8.03394 1
0.165199 1.74643 -1
10.4082 10.1625 1
2.13106 0.453081 -1
0.720139 0.294942 -1
9.13626 7.22463 1
7.06625 8.46692 1
8.28436 6.28628 1
0.401494 1.52817 -1
6.69767 6.42418 1
0.276045 -0.288824 -1
0.933926 0.884583 -1
0.158245 0.0521949 -1
-0.542637 2.10356 -1
0.433072 1.02339 -1
8.50369 7.78727 1
8.65998 7.48605 1
8.70236 6.49915 1
0.474037 0.431141 -1
1.44989 1.20998 -1
6.47612 7.73355 1
6.47046 8.22855 1
1.37721 2.08961 -1
8.8104 8.47097 1
3.44072 0.135007 -1
2.24294 0.955327 -1
7.46569 6.66039 1
7.38339 5.80198 1
-0.0676646 0.207968 -1
5.85329 6.61455 1
8.22722 8.06766 1
7.87137 7.18636 1
0.722001 2.92827 -1
-1.35902 0.741196 -1
2.91413 3.22343 -1
1.70679 -0.0933595 -1
7.56475 8.09528 1
1.07341 2.05828 -1
-0.190333 0.643846 -1
0.0982679 0.5602 -1
8.30272 7.06417 1
0.368432 -0.575137 -1
8.26563 8.91278 1
8.39912 6.49504 1
-0.0823903 1.59137 -1
9.64446 7.06078 1
8.36739 8.88184 1
9.14302 9.4683 1
8.97641 6.4726 1
8.44758 8.56623 1
0.840691 0.0685697 -1
6.84324 7.70477 1
-1.48521 0.940242 -1
0.0306337 1.3066 -1
7.72339 7.0981 1
6.91013 8.59294 1
1.2735 1.22455 -1
0.624609 0.0912634 -1
0.69184 1.90065 -1
6.95749 7.21832 1
9.78528 7.29956 1
1.60641 1.60497 -1
1.2134 2.41682 -1
1.20498 1.8947 -1
7.64927 8.31092 1
5.81283 9.51455 1
1.64893 -0.236807 -1
1.47495 -0.0239365 -1
0.625608 2.58642 -1
1.06274 0.383285 -1
0.501129 0.449112 -1
0.955059 1.90348 -1
1.66668 -0.299817 -1
8.25256 8.75073 1
8.8706 6.54759 1
1.68863 3.53896 -1
1.25311 1.67781 -1
7.54449 7.63717 1
2.02252 1.29777 -1
-0.0135375 0.447839 -1
7.53317 8.04075 1
-0.313157 0.725859 -1
1.60832 2.18244 -1
8.76676 8.70273 1
1.37586 2.75128 -1
2.45755 2.41 -1
-0.244569 1.04273 -1
7.24967 7.5656 1
0.998584 0.699117 -1
9.36013 8.41614 1
6.67183 7.61115 1
-1.314 -0.231674 -1
9.6917 7.94483 1
2.55862 0.144578 -1
-0.0803322 0.118345 -1
8.1665 8.43029 1
1.40095 2.16147 -1
7.88714 6.88166 1
1.18676 -0.0232243 -1
7.77352 8.2186 1
8.47592 5.79597 1
6.71378 9.99456 1
0.190611 1.42606 -1
0.932167 1.21584 -1
1.12717 1.54894 -1
-0.391058 2.23711 -1
9.14751 8.70048 1
6.78972 8.69563 1
1.15455 3.71499 -1
8.62464 7.03381 1
7.83982 8.1776 1
-1.12225 -0.00463944 -1
9.43975 7.50298 1
1.56827 0.619029 -1
5.88849 9.05849 1
6.63576 9.71137 1
-0.170997 1.44031 -1
7.4158 6.63777 1
8.6003 9.42554 1
9.22939 8.27873 1
1.1425 0.49806 -1
7.35092 7.64835 1
1.98624 -0.176088 -1
8.37245 7.23568 1
8.38303 7.88231 1
1.45149 0.443958 -1
1.32281 2.4184 -1
2.74323 0.478955 -1
1.47041 0.71094 -1
3.51763 1.86029 -1
1.55464 4.13539 -1
10.1683 8.30233 1
7.60907 7.39759 1
0.620444 1.34195 -1
8.91385 7.32936 1
0.141172 2.36782 -1
7.70847 6.37704 1
1.29417 1.53813 -1
7.63402 7.3871 1
9.00595 7.15285 1
7.79768 8.64677 1
2.22232 0.00237713 -1
9.26121 10.4405 1
6.99936 9.75286 1
8.8137 8.17756 1
2.64137 -0.472875 -1
7.92364 6.24406 1
1.78354 2.06181 -1
-0.126903 0.152653 -1
0.84131 0.177423 -1
1.09358 0.658255 -1
0.644781 0.347511 -1
0.316873 0.54343 -1
0.59034 0.864794 -1
1.16517 1.0971 -1
7.75693 6.75681 1
8.72092 8.57831 1
-0.0493507 0.902465 -1
0.944387 0.238871 -1
-0.047627 0.266605 -1
2.28131 2.2608 -1
7.70153 7.18209 1
1.18449 -0.700631 -1
7.667 7.41499 1
8.05203 6.95837 1
7.35897 9.16796 1
0.903 -0.31874 -1
0.125595 2.02936 -1
1.03396 -1.51178 -1
1.78376 2.22948 -1
8.30374 9.78552 1
8.49376 8.95674 1
-0.250081 1.21273 -1
8.19426 7.74096 1
1.02902 2.65281 -1
1.85524 1.64687 -1
0.322841 0.224156 -1
7.92547 7.44942 1
1.54962 0.983136 -1
7.95616 8.21685 1
10.7728 8.46392 1
1.3473 -0.379634 -1
1.31533 2.15824 -1
7.67322 7.96861 1
9.28743 9.87677 1
-0.260629 1.08564 -1
6.99766 9.74108 1
1.83528 0.690534 -1
7.73672 8.9736 1
2.79788 1.14698 -1
9.19152 8.12501 1
7.68182 6.8141 1
-0.90363 2.78826 -1
10.2156 7.84891 1
7.77706 10.7153 1
8.65177 8.56498 1
-0.146182 0.205832 -1
7.92588 7.3018 1
0.64245 1.27234 -1
7.20581 8.88123 1
1.04364 2.31204 -1
1.67606 0.99279 -1
6.77451 7.6499 1
2.46697 1.29363 -1
6.8368 8.13913 1
3.08261 0.915056 -1
0.277988 1.09783 -1
9.84379 7.65832 1
1.1967 1.23916 -1
8.58958 8.31169 1
9.63004 9.13366 1
8.60738 6.7782 1
9.78639 7.11197 1
7.99303 6.76244 1
8.27532 10.6403 1
8.23207 9.27826 1
8.82577 7.88595 1
-0.127009 1.94271 -1
-0.431914 1.63248 -1
9.26931 7.7068 1
2.87747 0.14829 -1
2.71553 0.215565 -1
8.64282 6.61411 1
8.19154 6.95675 1
7.99367 7.71395 1
0.785735 1.13234 -1
9.39047 7.76295 1
0.115717 1.48055 -1
8.06409 9.92745 1
1.4872 2.43565 -1
7.10377 9.67809 1
1.28109 0.578999 -1
8.3822 9.07719 1
7.78553 8.65653 1
7.16444 7.89435 1
8.19596 7.98882 1
7.86361 8.2684 1
2.2094 1.21827 -1
7.72502 9.01067 1
9.19329 8.75395 1
10.0187 6.66063 1
8.20644 6.39953 1
7.03406 8.79648 1
2.15234 0.178997 -1
8.58504 7.83004 1
6.95366 8.94511 1
8.22316 8.01246 1
5.71946 7.03385 1
6.51142 6.8058 1
1.21764 1.20212 -1
6.86181 8.30341 1
0.969895 2.40155 -1
6.30197 8.88051 1
8.73066 7.74432 1
9.06631 6.69921 1
3.1361 0.561743 -1
7.40934 6.75916 1
8.1299 7.70215 1
6.46647 6.8678 1
7.87844 6.89832 1
8.24684 7.14351 1
7.62179 8.73506 1
0.312381 1.35355 -1
0.269661 1.15074 -1
0.966587 0.605362 -1
2.49143 1.05659 -1
